ID,room_number,subway,address,parking,home_renovation,balcony,windows,additional_amenities,ceiling_height,garbage_chute,total_area,loggia,separate_bathroom,shared_bathroom,building_type,floors_number,apartment_floor,freight_elevator,passenger_elevator,parking_0,parking_1,parking_2,parking_3,parking_4,parking_5,home_renovation_0,home_renovation_1,home_renovation_2,home_renovation_3,windows_0,windows_1,windows_2,windows_3,additional_amenities_0,additional_amenities_1,garbage_chute_0,garbage_chute_1,building_type_0,building_type_1,building_type_2,building_type_3,building_type_4,building_type_5,building_type_6,building_type_7,building_type_8,building_type_9,price
274841294,1,45584.033613445376,48015.15151515151,0,2,1,2,1,2.48,0,40.0,1,0,1,6,16,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,40000
273858782,2,45584.033613445376,44983.406593406595,0,2,1,2,1,2.76,0,52.0,0,0,1,6,12,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,40000
274876518,1,45584.033613445376,54265.0,0,0,0,3,1,2.76,1,36.0,0,0,1,6,16,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,41000
174121616,0,45584.033613445376,51327.5033557047,3,2,0,3,1,2.76,1,34.0,0,0,1,6,25,12,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,41000
274581464,2,43103.57664233576,39777.77777777778,0,0,0,3,1,2.76,1,44.0,0,1,0,6,9,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,42000
274904958,2,45584.033613445376,54265.0,0,3,1,0,1,2.64,0,48.0,0,1,0,0,12,7,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,42000
274876902,1,45584.033613445376,48015.15151515151,3,2,1,0,1,2.76,0,45.0,1,1,0,4,23,18,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,42000
273839997,1,45584.033613445376,48015.15151515151,5,2,0,3,1,2.76,0,45.0,1,0,1,4,23,3,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,44000
274889137,1,44292.59259259259,51327.5033557047,3,2,0,2,1,2.7,1,45.2,1,0,1,6,16,8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,45000
272119790,2,45584.033613445376,44983.406593406595,0,2,1,0,1,2.76,0,47.0,0,0,1,6,9,5,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
274874995,2,43103.57664233576,44983.406593406595,3,2,0,0,1,2.76,0,42.0,1,1,0,0,14,13,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45000
258385501,3,45584.033613445376,44983.406593406595,0,3,1,1,1,2.76,0,60.0,0,1,0,6,9,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
273959557,2,45584.033613445376,54265.0,4,2,0,0,1,2.76,1,47.0,0,1,0,0,12,9,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,45000
273185744,2,45584.033613445376,44983.406593406595,0,3,0,0,1,2.5,0,45.0,0,0,1,6,9,6,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
248556134,2,45584.033613445376,48015.15151515151,0,3,0,0,1,2.76,0,45.0,1,0,1,4,23,13,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,45000
272528860,2,39673.06122448979,42250.0,0,3,1,2,1,2.76,0,46.0,0,1,0,6,12,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
274094969,1,49373.333333333336,51327.5033557047,3,3,0,2,1,2.76,0,42.0,0,0,1,5,26,12,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,45000
201965008,2,49373.333333333336,51327.5033557047,0,3,0,2,1,2.64,0,65.0,1,1,0,6,16,15,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
273353668,1,49373.333333333336,51327.5033557047,0,1,0,3,1,2.76,1,40.0,0,0,1,5,24,10,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,45000
273314931,2,45584.033613445376,48015.15151515151,0,2,1,0,1,2.64,0,45.0,0,0,1,6,12,12,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
274702592,2,45584.033613445376,51327.5033557047,0,3,1,2,1,2.64,0,57.0,0,1,0,6,17,9,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
274836005,2,45584.033613445376,48015.15151515151,0,0,1,3,1,2.76,1,52.0,0,1,0,6,12,12,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,47000
272267484,1,45584.033613445376,48015.15151515151,0,2,0,3,1,2.76,1,42.0,1,0,1,4,22,15,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,48000
274951246,1,39624.958333333336,51327.5033557047,1,2,0,0,1,2.76,1,48.0,0,0,1,4,26,3,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,48000
261298034,1,44292.59259259259,51327.5033557047,3,2,1,2,1,2.8,0,41.5,1,0,1,4,23,6,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,48000
274809576,2,45584.033613445376,51327.5033557047,0,3,0,3,1,2.64,0,58.0,1,1,0,6,22,11,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,48000
208576800,3,43103.57664233576,42250.0,3,2,0,0,1,2.7,0,65.0,1,1,0,6,12,5,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,50000
274502235,2,45584.033613445376,42875.0,3,0,0,3,1,2.76,1,52.0,0,1,0,6,12,10,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,50000
274537714,3,45584.033613445376,42250.0,0,0,0,0,1,2.8,1,63.0,1,1,0,6,12,3,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,50000
272141294,3,45584.033613445376,41631.57894736842,4,3,1,0,1,2.7,1,48.4,0,1,0,6,9,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,50000
273258958,2,45584.033613445376,48015.15151515151,0,2,0,2,1,2.64,0,54.0,1,1,0,6,17,17,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,50000
274867296,2,45584.033613445376,42875.0,0,2,0,2,1,2.76,0,52.0,1,1,0,6,12,7,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,50000
221695893,1,45584.033613445376,48015.15151515151,5,1,0,0,1,2.76,0,47.0,0,0,1,4,23,12,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,50000
274765199,3,45584.033613445376,48015.15151515151,0,3,0,0,1,2.64,0,68.0,2,1,0,6,12,3,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,53000
273338195,2,45584.033613445376,48015.15151515151,5,1,0,0,1,2.76,1,56.0,1,0,1,4,23,16,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,55000
272761230,2,45584.033613445376,48015.15151515151,0,2,0,3,1,2.76,0,72.0,1,1,0,4,22,10,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,55000
274761915,2,45584.033613445376,48015.15151515151,0,2,0,3,0,2.76,0,68.0,0,0,1,4,23,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,55000
274819595,3,45584.033613445376,51327.5033557047,0,2,1,0,1,2.64,0,80.0,0,1,0,6,22,14,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,55000
274559517,3,43103.57664233576,44983.406593406595,3,3,1,0,1,2.64,0,62.0,0,1,0,6,9,8,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,57000
270536277,2,45584.033613445376,44983.406593406595,0,0,0,0,1,2.7,1,53.0,1,1,0,6,16,11,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,58500
274180607,2,49373.333333333336,51327.5033557047,0,1,0,2,1,2.76,1,46.0,0,0,1,4,25,10,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,60000
274057198,2,49373.333333333336,51327.5033557047,0,0,0,3,1,2.76,1,74.0,0,1,1,3,25,20,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,60000
268659541,2,49373.333333333336,51327.5033557047,5,0,0,1,1,2.7,1,60.0,0,0,1,3,25,20,2,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,60000
274847671,2,44292.59259259259,51327.5033557047,5,2,0,2,1,2.76,0,60.0,1,1,1,4,23,8,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,60000
265208694,4,44292.59259259259,51327.5033557047,5,1,0,0,1,2.9,1,109.0,1,0,2,4,23,18,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,115000
264617112,1,49373.333333333336,51327.5033557047,0,3,0,3,1,2.64,0,38.0,1,0,1,6,16,16,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,30000
274907225,1,45584.033613445376,41631.57894736842,0,3,1,0,1,2.64,0,30.0,0,0,1,6,12,12,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,30000
273802470,1,49373.333333333336,51327.5033557047,0,3,1,3,1,2.64,0,38.0,0,0,1,6,16,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,30000
274787181,1,45584.033613445376,39777.77777777778,0,3,0,0,1,2.76,0,36.0,0,0,1,6,9,9,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,30000
274846803,1,45584.033613445376,35857.142857142855,3,3,0,0,1,2.48,0,35.0,0,0,1,0,12,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,30000
274935739,1,49373.333333333336,51327.5033557047,0,3,0,3,1,2.64,0,37.0,1,0,1,6,16,6,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,32000
274295295,1,43103.57664233576,44983.406593406595,0,3,0,3,1,2.64,0,32.0,0,0,1,6,9,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,33000
274979960,2,49373.333333333336,39777.77777777778,0,3,0,0,1,2.76,1,50.0,1,1,0,2,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,37000
274880102,2,45584.033613445376,42875.0,0,3,0,2,1,2.76,0,52.3,1,1,0,6,12,5,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,37000
274638867,1,49373.333333333336,51327.5033557047,0,2,0,0,1,2.76,1,35.0,0,0,1,4,13,7,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,38000
274908194,1,39624.958333333336,35857.142857142855,0,3,0,0,1,2.76,0,38.0,1,0,1,6,17,7,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,38000
271998884,2,43103.57664233576,44983.406593406595,0,3,1,0,1,2.64,0,50.0,0,1,0,6,9,9,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,38000
273463013,2,45584.033613445376,41631.57894736842,3,3,0,0,1,2.6,0,45.0,0,1,0,6,9,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,39000
274698604,2,49373.333333333336,51327.5033557047,3,3,1,0,1,2.64,0,53.0,1,1,0,6,16,6,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,40000
274248730,3,45584.033613445376,39777.77777777778,3,3,1,0,1,2.76,0,50.0,0,1,0,6,9,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,40000
272634777,2,45584.033613445376,42250.0,0,3,0,0,1,2.76,0,56.0,1,1,0,6,12,12,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,40000
274557274,2,39673.06122448979,38500.0,0,2,0,3,1,2.64,0,46.0,0,1,0,6,9,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,40000
274687174,0,45584.033613445376,51327.5033557047,4,3,0,0,1,2.76,1,35.0,0,0,1,5,25,16,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,41000
224355321,1,45584.033613445376,51327.5033557047,0,2,0,0,1,2.76,1,35.0,0,0,1,4,13,12,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,41000
216901944,1,45584.033613445376,51327.5033557047,0,2,0,0,1,2.76,1,36.0,0,0,1,5,26,21,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,42000
274214246,2,49373.333333333336,51327.5033557047,0,3,1,2,1,2.48,0,54.0,0,1,0,6,16,10,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,42000
274684116,2,47151.30994152047,44983.406593406595,3,0,1,2,1,2.7,1,57.0,0,1,0,6,16,13,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,43000
274537742,2,39624.958333333336,41631.57894736842,0,2,0,3,1,2.64,0,46.0,1,1,0,6,12,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,43000
274146676,2,49373.333333333336,51327.5033557047,0,2,0,3,1,2.7,1,62.0,1,0,1,6,16,15,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,45000
274142998,2,45584.033613445376,42875.0,0,1,1,0,1,2.76,0,52.1,0,1,0,6,12,8,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
272339828,1,45584.033613445376,48015.15151515151,0,2,1,3,1,2.85,1,48.0,0,0,1,6,15,12,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,45000
274819953,3,43103.57664233576,38500.0,3,2,1,3,1,2.76,0,60.0,0,1,0,6,9,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
274897297,2,45584.033613445376,44983.406593406595,0,2,1,0,1,2.64,0,47.0,0,1,0,6,9,7,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
212465458,2,45584.033613445376,42250.0,0,3,1,1,1,2.76,0,47.0,0,0,1,6,12,12,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
265018588,1,45584.033613445376,48015.15151515151,0,2,0,1,1,2.76,1,45.0,1,0,1,4,23,17,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,45000
274927706,2,43103.57664233576,48015.15151515151,0,3,2,0,1,2.64,0,62.0,0,1,0,6,12,4,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
274340648,2,45584.033613445376,42875.0,0,3,0,3,1,2.76,0,51.9,1,1,0,6,12,12,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
273756967,0,45584.033613445376,51327.5033557047,4,3,0,0,1,2.76,1,23.0,0,0,1,5,25,11,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,46000
197505558,2,49373.333333333336,51327.5033557047,0,3,0,2,1,2.64,0,62.0,2,1,2,6,22,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,46000
273087821,3,45584.033613445376,44983.406593406595,0,3,0,0,1,2.76,0,68.0,1,1,0,6,9,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,47000
274903398,2,45584.033613445376,35857.142857142855,0,3,1,0,1,2.68,0,56.0,1,0,1,0,12,12,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,47000
274897365,0,45584.033613445376,41631.57894736842,4,3,0,0,1,2.76,1,28.0,0,0,1,5,9,2,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,49000
274835845,1,45584.033613445376,51327.5033557047,5,2,0,2,1,2.76,1,34.0,0,0,1,5,25,6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,49000
268248407,2,45584.033613445376,44983.406593406595,0,1,0,0,1,2.64,0,48.0,1,0,1,6,9,5,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,49000
273948113,3,45584.033613445376,41631.57894736842,3,2,0,0,1,2.64,0,61.0,1,1,0,6,9,8,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,49000
274593068,2,47151.30994152047,48015.15151515151,0,2,1,3,1,2.76,1,53.5,0,0,1,5,17,17,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,50000
270748536,3,39673.06122448979,42250.0,0,3,0,3,1,2.76,0,63.0,1,1,0,6,12,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,50000
272229173,2,45584.033613445376,41631.57894736842,3,2,0,0,1,2.76,0,52.0,1,0,1,4,14,7,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,50000
273382052,3,45584.033613445376,42250.0,0,3,0,0,1,2.76,0,63.0,0,0,1,6,12,11,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,50000
274714374,2,45584.033613445376,41631.57894736842,0,2,1,0,1,2.76,0,65.0,1,1,0,6,17,15,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,50000
272911887,2,45584.033613445376,41631.57894736842,3,2,1,0,1,2.7,0,63.0,1,1,0,6,14,12,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,53000
274782580,2,49373.333333333336,51327.5033557047,0,2,0,0,1,2.64,0,59.0,1,1,0,6,16,5,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,55000
266373069,2,39624.958333333336,41631.57894736842,0,2,0,3,1,2.76,0,53.0,1,0,1,6,14,13,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,55000
273892363,1,45584.033613445376,48015.15151515151,0,2,0,0,1,2.76,0,50.0,1,0,1,4,22,6,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,55000
274394610,2,44292.59259259259,51327.5033557047,5,2,1,0,1,2.7,0,58.0,0,0,1,4,23,16,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,57000
274956986,2,49373.333333333336,51327.5033557047,3,2,0,1,1,2.5,1,55.0,0,1,1,4,25,8,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,57000
270184038,2,45584.033613445376,44983.406593406595,4,3,0,0,1,2.76,1,53.0,1,1,0,5,16,11,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,58500
256002290,2,45584.033613445376,51327.5033557047,0,2,1,3,1,2.64,0,55.0,0,0,1,6,17,17,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,59000
274780185,2,45584.033613445376,48015.15151515151,4,2,0,1,1,2.76,1,67.0,1,0,1,5,23,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,62000
270183997,3,45584.033613445376,48015.15151515151,4,3,1,0,1,2.76,1,66.0,0,1,0,5,12,12,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,65500
274910251,3,49373.333333333336,51327.5033557047,3,3,0,0,1,2.7,1,60.0,0,1,1,4,25,13,2,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,65000
272951195,2,45584.033613445376,44983.406593406595,0,2,1,3,1,2.76,1,40.0,0,0,1,6,12,11,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,70000
271611749,3,49373.333333333336,51327.5033557047,3,2,1,0,1,2.76,0,75.0,0,0,1,6,17,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,75000
271784506,3,45584.033613445376,51327.5033557047,3,2,0,0,1,2.8,1,88.0,0,2,2,4,26,4,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,75000
274181293,3,49373.333333333336,51327.5033557047,4,2,1,1,1,2.76,1,78.3,0,1,0,5,22,17,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,80000
251806898,4,49373.333333333336,51327.5033557047,3,1,1,0,1,2.64,0,101.0,1,0,2,6,21,15,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,80000
266813687,3,45584.033613445376,48015.15151515151,0,1,0,2,1,2.76,0,90.0,1,0,2,4,23,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,125000
242855653,1,44292.59259259259,51327.5033557047,5,2,1,0,1,2.97,1,41.4,0,0,1,4,22,17,1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,47000
274282421,1,45584.033613445376,48015.15151515151,0,2,0,1,1,2.76,0,40.0,1,0,1,4,23,3,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,50000
209684263,3,49373.333333333336,51327.5033557047,0,2,0,2,1,2.76,1,75.0,0,1,1,6,25,17,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,70000
217866377,1,43103.57664233576,44983.406593406595,3,3,0,0,1,2.65,0,32.1,0,0,1,6,9,8,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,30000
273361530,1,45584.033613445376,48015.15151515151,0,2,0,2,1,2.76,0,38.0,1,1,0,2,18,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,35000
272513710,1,39624.958333333336,39777.77777777778,0,3,1,0,1,2.74,0,39.0,0,0,1,6,17,13,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,35000
274949280,0,44292.59259259259,51327.5033557047,0,3,0,3,1,2.76,0,24.0,0,0,1,4,23,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,37000
273487266,2,43103.57664233576,38500.0,0,3,0,0,1,2.64,0,46.0,0,1,0,6,9,8,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,38000
194334253,1,45584.033613445376,35857.142857142855,0,2,1,3,1,2.76,0,38.0,0,0,1,6,17,17,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,38000
274945980,0,49373.333333333336,51327.5033557047,0,3,0,0,1,2.76,0,34.0,0,0,1,5,25,13,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,39000
